imgurl,name,course,cuisine,keyword,summary,ingredients,nutritions,Times
https://recipe52.com/wp-content/uploads/2022/04/mongolian-beef-3-360x360.jpg,Spicy Mongolian Beef,Dinner Recipes,"American, Chinese, World",Mongolian Beef,"Beef steaks are yum but when wrapped in the sticky sauce to make Spicy Mongolian Beef, they are best. This dish has so much flavor and a lovely dark color and come together in less than 30 minutes.","['beef ', 'cornflour', 'soy sauce', 'Oil', 'chicken stock', 'hoisin sauce', 'soy sauce ', 'red chili flakes ', 'brown sugar', 'cornflour ', 'oil', 'minced garlic', 'minced ginger ', 'dried red chili', 'green onions']","{'Calories': '455 kcal', 'Carbohydrates': '24 g', 'Protein': '24 g', 'Fat': '29 g', 'Saturated Fat': '10 g', 'Polyunsaturated Fat': '2 g', 'Monounsaturated Fat': '13 g', 'Trans Fat': '2 g', 'Cholesterol': '89 mg', 'Sodium': '1013 mg', 'Potassium': '447 mg', 'Fiber': '1 g', 'Sugar': '16 g', 'Vitamin A': '372 IU', 'Vitamin C': '1 mg', 'Calcium': '48 mg', 'Iron': '3 mg'}","{'PrepTime': '10 minutes', 'CookTime': '20 minutes'}"
https://recipe52.com/wp-content/uploads/2022/06/strawberry-icecream-6-360x360.jpg,Homemade Strawberry Ice Cream with Condensed Milk,Dessert,World,Strawberry ice cream,"No-churn Strawberry ice cream recipe that is better than store-bought ice cream. It is creamy, rich, with full of strawberry flavors. And the best thing, it can be made without an ice cream maker.","['strawberry chunks', 'heavy cream', 'sweetened condensed milk', 'lemon juice', 'red food color']","{'Calories': '203 kcal', 'Carbohydrates': '17 g', 'Protein': '3 g', 'Fat': '14 g', 'Saturated Fat': '9 g', 'Cholesterol': '52 mg', 'Sodium': '46 mg', 'Potassium': '163 mg', 'Fiber': '1 g', 'Sugar': '16 g', 'Vitamin A': '540 IU', 'Vitamin C': '17 mg', 'Calcium': '100 mg', 'Iron': '1 mg'}","{'PrepTime': '15 minutes', 'CookTime': '5 minutes'}"
https://recipe52.com/wp-content/uploads/2022/03/Strawberry-jam-300x300.jpg,Strawberry Jam without Pectin,Breakfast,World,Strawberry jam without pectin,"Nothing beats the goodness of homemade strawberry jam. Making strawberry jam without pectin is so easy that if you will make it once, you will want to make it every year when fresh strawberries are available.","['strawberries', 'sugar', 'lemon juice']","{'Calories': '42 kcal', 'Carbohydrates': '11 g', 'Protein': '1 g', 'Fat': '1 g', 'Saturated Fat': '1 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '1 g', 'Sodium': '1 mg', 'Potassium': '41 mg', 'Fiber': '1 g', 'Sugar': '10 g', 'Vitamin A': '3 IU', 'Vitamin C': '16 mg', 'Calcium': '4 mg', 'Iron': '1 mg'}","{'PrepTime': '15 minutes', 'CookTime': '45 minutes'}"
https://recipe52.com/wp-content/uploads/2023/03/Chicken-satay-3-300x300.jpg,Thai Chicken Satay,Appetizer,Thai,thai chicken satay,"Hey, love chicken on a stick? How about some peanut sauce to go with it? Whip up this super easy Thai chicken satay at home with just a few simple ingredients!","['boneless skinless chicken', 'coconut milk', 'soy sauce', 'ginger or galangal paste', 'garlic paste', 'red curry paste', 'curry powder', 'brown sugar', 'lemon juice', 'coconut oil or any neutral oil', 'natural peanut butter', 'lemon juice ', 'white sugar', 'soy sauce', 'red curry paste', 'chili powder', 'salt', 'water more as needed']","{'Calories': '444 kcal', 'Carbohydrates': '18 g', 'Protein': '39 g', 'Fat': '25 g', 'Saturated Fat': '11 g', 'Polyunsaturated Fat': '4 g', 'Monounsaturated Fat': '8 g', 'Trans Fat': '0.02 g', 'Cholesterol': '96 mg', 'Sodium': '1086 mg', 'Potassium': '785 mg', 'Fiber': '2 g', 'Sugar': '12 g', 'Vitamin A': '1316 IU', 'Vitamin C': '11 mg', 'Calcium': '47 mg', 'Iron': '2 mg'}","{'PrepTime': '30 minutes', 'CookTime': '20 minutes'}"
https://recipe52.com/wp-content/uploads/2023/02/Thai-Red-Curry-14-300x300.jpg,Thai Red Curry Chicken ,Dinner Recipes,Thai,"chicken, red, thai curry","How about restaurant-style Thai Red Curry Chicken at home in 30 minutes? It is made with coconut milk and is simply addictive, I mean it. ","['coconut oil', 'minced ginger', 'minced garlic', 'finely chopped onions', 'Thai red curry paste', 'chilli flakes', 'corriander powder', 'chicken breast', 'lemon juice', 'chicken stock', 'soy sauce', 'juiliened veggies', 'coconut milk ', 'lime leaves', 'cornstarch ', 'Salt', 'Cilantro ']","{'Calories': '435 kcal', 'Carbohydrates': '14 g', 'Protein': '29 g', 'Fat': '31 g', 'Saturated Fat': '23 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '3 g', 'Trans Fat': '0.01 g', 'Cholesterol': '74 mg', 'Sodium': '747 mg', 'Potassium': '719 mg', 'Fiber': '2 g', 'Sugar': '3 g', 'Vitamin A': '2816 IU', 'Vitamin C': '8 mg', 'Calcium': '47 mg', 'Iron': '3 mg'}","{'PrepTime': '10 minutes', 'CookTime': '15 minutes'}"
https://recipe52.com/wp-content/uploads/2016/12/Tikka-paratha-roll-bake-1-of-1-500x500.jpg,Tikka Paratha Roll Bake,Main Course,"Indian, Pakistani",tikka paratha roll bake,"A juicy take on the traditional tikka paratha roll, keep it juicy with loads of chutneys. ","['boneless chicken breast', 'Chicken Tikka Spice Mix', 'cream', 'yogurt', 'ginger garlic paste', 'black pepper powder', 'oil', 'Mayonnaise', 'tamarind chutney', 'coriander and mint chutney', 'jalapeno pepper', 'garlic paste', 'large onion', 'capsicum', 'frozen paratha', 'milk', 'olives', 'cheddar cheese', 'Capsicum ']","{'Calories': '792 kcal', 'Carbohydrates': '46 g', 'Protein': '18 g', 'Fat': '59 g', 'Saturated Fat': '13 g', 'Trans Fat': '1 g', 'Cholesterol': '74 mg', 'Sodium': '921 mg', 'Potassium': '481 mg', 'Fiber': '3 g', 'Sugar': '25 g', 'Vitamin A': '2855 IU', 'Vitamin C': '95 mg', 'Calcium': '190 mg', 'Iron': '1 mg'}","{'PrepTime': '30 minutes', 'CookTime': '20 minutes'}"
https://recipe52.com/wp-content/uploads/2022/12/tomato-jam-5-360x360.jpg,Tomato Jam Recipe,Condiment,American,tomato jam,Make this easy tomato jam that will brighten all your foods from toast to burgers and sandwiches—just 40 minutes of total cook time and one pot for a deliciously sweet and savory condiment. ,"['tomatoes ', 'brown sugar', 'sugar', 'minced ginger', 'salt', 'minced garlic', 'red chili flakes', 'ground cumin']","{'Calories': '32 kcal', 'Carbohydrates': '8 g', 'Protein': '0.3 g', 'Fat': '0.1 g', 'Saturated Fat': '0.01 g', 'Polyunsaturated Fat': '0.03 g', 'Monounsaturated Fat': '0.02 g', 'Sodium': '113 mg', 'Potassium': '83 mg', 'Fiber': '0.4 g', 'Sugar': '7 g', 'Vitamin A': '270 IU', 'Vitamin C': '4 mg', 'Calcium': '8 mg', 'Iron': '0.2 mg'}","{'PrepTime': '10 minutes', 'CookTime': '30 minutes'}"
https://recipe52.com/wp-content/uploads/2023/02/Tom-kha-gai-4-300x300.jpg,Easy Tom Kha Gai,Soup,Thai,tom kha gai soup,Make this easy version of Tom Kha Gai soup with pantry-friendly ingredients in 30 minutes. Find easy substitutes to satisfy Thai food cravings without breaking the bank.,"['coconut oil', 'minced garlic', 'minced ginger', 'red Thai curry paste', 'red chilies flakes', 'chopped  onion', 'chicken breasts', ' white mushroom caps', 'lemongrass ', 'chicken broth', 'sugar', 'soy sauce', 'lemon juice', ' coconut milk', 'cornflour', 'green onions']","{'Calories': '354 kcal', 'Carbohydrates': '18 g', 'Protein': '16 g', 'Fat': '26 g', 'Saturated Fat': '21 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '2 g', 'Trans Fat': '0.01 g', 'Cholesterol': '37 mg', 'Sodium': '1452 mg', 'Potassium': '561 mg', 'Fiber': '1 g', 'Sugar': '4 g', 'Vitamin A': '519 IU', 'Vitamin C': '9 mg', 'Calcium': '48 mg', 'Iron': '4 mg'}","{'PrepTime': '10 minutes', 'CookTime': '25 minutes'}"
https://recipe52.com/wp-content/uploads/2019/04/sabzi-biyani-1-of-1-500x500.jpg,Vegetable Biryani,"Dinner Recipes, Main Course","Bohra Recipes, Indian, Pakistani",Easy Vegetable Biryani Recipe,"This Biryani is a delight for vege lovers. Serve with raita or plain yogurt, salad and chutney and make it a feast.","['Basmati rice', 'bay leaf', 'cinnamon stick', 'cumin seed', 'black pepper', 'cloves', 'Salt to taste', 'oil', 'vegetable oil', 'medium onions', 'garlic paste', 'ginger paste', 'green chilli paste', 'coriander powder', 'red chilli powder', 'cumin seed', 'Garam Masala Powder', 'turmeric powder', 'mustard seeds', 'fenugreek seed', 'medium tomatoes', 'chopped spinach', 'medium carrots', 'peas', 'medium potatoes', 'small cauliflower', 'florets', 'medium eggplant', 'bottle gourd', 'medium green chillies', 'Few curry leaves', 'dried fenugreek leaves', 'Few coriander leaves', 'Few saffron strands', 'medium onion', 'oil from fried onions']","{'Calories': '304 kcal', 'Carbohydrates': '50 g', 'Protein': '6 g', 'Fat': '9 g', 'Saturated Fat': '6 g', 'Trans Fat': '1 g', 'Sodium': '53 mg', 'Potassium': '564 mg', 'Fiber': '5 g', 'Sugar': '5 g', 'Vitamin A': '2069 IU', 'Vitamin C': '30 mg', 'Calcium': '55 mg', 'Iron': '2 mg'}","{'PrepTime': '20 minutes', 'CookTime': '50 minutes'}"
https://recipe52.com/wp-content/uploads/2024/03/Vegetable-samosa-2-360x360.jpg,Vegetable Samosa,Appetizer,"Indian, Pakistani",Vegetable samosa,"This vegetable samosa will soon become your favourite, it will remind of the monsoon rain and has a chaat like sweet, spicy and tangy delight. ","['all-purpose flour  ', 'ghee ', 'cumin ', 'salt', 'water', 'oil', 'ginger', 'garlic', 'green chili', 'onion ', 'whole cumin seed', 'corriander', 'red chili flakes', 'ground turmeric', 'salt', 'green pea', 'carrot ', 'potatoes ', 'lemon juice', 'sugar', 'fresh coriander ', 'Oil']","{'Calories': '305 kcal', 'Carbohydrates': '41 g', 'Protein': '6 g', 'Fat': '13 g', 'Saturated Fat': '4 g', 'Polyunsaturated Fat': '2 g', 'Monounsaturated Fat': '6 g', 'Trans Fat': '0.02 g', 'Cholesterol': '16 mg', 'Sodium': '497 mg', 'Potassium': '109 mg', 'Fiber': '2 g', 'Sugar': '1 g', 'Vitamin A': '994 IU', 'Vitamin C': '4 mg', 'Calcium': '30 mg', 'Iron': '3 mg'}","{'PrepTime': '30 minutes', 'CookTime': '25 minutes'}"
https://recipe52.com/wp-content/uploads/2017/04/white-korma-1.gif,White Chicken Korma,Main Course,Pakistani,white Chicken korma,This white korma is richly aromatic and full of creamy flavors of spiced yogurt sauce. And this doesn't require browning onions! And this is just 35 minutes recipe that never disappoints.,"['vegetable oil', 'clove', 'cinnamon', 'black cardamom', 'star anise', ' onion', 'green chilli paste ', 'ginger garlic paste  ', 'cumin powder', 'green cardamom powder', 'white pepper', 'garam masala powder', 'salt', 'chicken', 'water ', 'coconut milk ', 'cashew', 'plain yogurt', 'desiccated coconut', 'kewra water']","{'Calories': '267 kcal', 'Carbohydrates': '8 g', 'Protein': '14 g', 'Fat': '20 g', 'Saturated Fat': '10 g', 'Polyunsaturated Fat': '2 g', 'Monounsaturated Fat': '6 g', 'Trans Fat': '1 g', 'Cholesterol': '49 mg', 'Sodium': '79 mg', 'Potassium': '331 mg', 'Fiber': '2 g', 'Sugar': '3 g', 'Vitamin A': '123 IU', 'Vitamin C': '4 mg', 'Calcium': '72 mg', 'Iron': '3 mg'}","{'PrepTime': '10 minutes', 'CookTime': '25 minutes'}"
https://recipe52.com/wp-content/uploads/2018/04/White-Chicken-Karahi-Recipe-with-Cream-500x500.jpg,White Chicken Karahi,Main Course,"Indian, Pakistani","chicken curry, white karahi",A creamy and mildly spiced curry with mild tartness from yogurt. Sprinkle ginger and chiles slices on each serving.,"['coriander', 'cumin', 'whole black pepper', 'chicken pieces', 'oil', 'Salt to taste', 'ginger garlic paste', 'onion', 'green chilli paste', 'garam masala powder', 'yogurt', 'cream', 'green chili, divided', 'ginger']","{'Calories': '531 kcal', 'Carbohydrates': '5 g', 'Protein': '24 g', 'Fat': '45 g', 'Saturated Fat': '12 g', 'Trans Fat': '1 g', 'Cholesterol': '120 mg', 'Sodium': '136 mg', 'Potassium': '366 mg', 'Fiber': '1 g', 'Sugar': '3 g', 'Vitamin A': '532 IU', 'Vitamin C': '3 mg', 'Calcium': '110 mg', 'Iron': '2 mg'}","{'PrepTime': '7 minutes', 'CookTime': '20 minutes'}"
